"","Timepoints","Equilibrium","Perturbations"
"9135",9135,7,14
"9136",9136,7,14
"9137",9137,7,14
"9138",9138,8,14
"9139",9139,8,14
"9140",9140,8,14
"9141",9141,8,14
"9142",9142,7,13
"9143",9143,7,13
"9144",9144,8,13
"9145",9145,8,13
"9146",9146,8,13
"9147",9147,8,13
"9148",9148,7,13
"9149",9149,6,13
"9150",9150,6,13
"9151",9151,5,13
"9152",9152,6,14
"9153",9153,6,13
"9154",9154,6,13
"9155",9155,6,14
"9156",9156,7,14
"9157",9157,7,14
"9158",9158,7,14
"9159",9159,7,13
"9160",9160,7,13
"9161",9161,7,12
"9162",9162,8,13
"9163",9163,9,13
"9164",9164,9,13
"9165",9165,9,14
"9166",9166,9,15
"9167",9167,8,15
"9168",9168,8,15
"9169",9169,7,16
"9170",9170,7,16
"9171",9171,7,16
"9172",9172,7,16
"9173",9173,7,16
"9174",9174,7,17
"9175",9175,8,18
"9176",9176,8,18
"9177",9177,7,18
"9178",9178,6,18
"9179",9179,6,18
"9180",9180,6,18
"9181",9181,6,18
"9182",9182,6,18
"9183",9183,6,18
"9184",9184,6,18
"9185",9185,7,18
"9186",9186,7,18
"9187",9187,7,18
"9188",9188,7,18
"9189",9189,7,18
"9190",9190,6,18
"9191",9191,6,18
"9192",9192,7,18
"9193",9193,7,18
"9194",9194,7,18
"9195",9195,7,17
"9196",9196,8,16
"9197",9197,7,17
"9198",9198,7,17
"9199",9199,6,16
"9200",9200,5,16
"9201",9201,6,16
"9202",9202,6,16
"9203",9203,6,16
"9204",9204,5,16
"9205",9205,5,16
"9206",9206,5,16
"9207",9207,6,16
"9208",9208,6,15
"9209",9209,7,15
"9210",9210,6,15
"9211",9211,5,15
"9212",9212,5,16
"9213",9213,5,16
"9214",9214,5,15
"9215",9215,5,15
"9216",9216,4,14
"9217",9217,4,15
"9218",9218,3,14
"9219",9219,3,14
"9220",9220,3,14
"9221",9221,4,14
"9222",9222,4,14
"9223",9223,3,13
"9224",9224,3,13
"9225",9225,2,12
"9226",9226,2,12
"9227",9227,2,12
"9228",9228,2,12
"9229",9229,2,12
"9230",9230,2,12
"9231",9231,2,11
"9232",9232,2,10
"9233",9233,2,11
"9234",9234,2,11
"9235",9235,2,10
"9236",9236,1,10
"9237",9237,1,10
"9238",9238,1,10
"9239",9239,1,10
"9240",9240,1,10
"9241",9241,0,10
"9242",9242,0,10
"9243",9243,0,10
"9244",9244,0,10
"9245",9245,0,10
"9246",9246,0,9
"9247",9247,0,10
"9248",9248,0,9
"9249",9249,0,9
"9250",9250,0,10
"9251",9251,0,11
"9252",9252,0,11
"9253",9253,0,11
"9254",9254,0,11
"9255",9255,0,11
"9256",9256,0,11
"9257",9257,0,11
"9258",9258,0,10
"9259",9259,0,10
"9260",9260,0,10
"9261",9261,0,10
"9262",9262,0,10
"9263",9263,0,10
"9264",9264,0,10
"9265",9265,0,9
"9266",9266,0,9
"9267",9267,0,9
"9268",9268,0,9
"9269",9269,0,9
"9270",9270,0,9
"9271",9271,0,10
"9272",9272,0,10
"9273",9273,0,10
"9274",9274,0,10
"9275",9275,0,10
"9276",9276,0,10
"9277",9277,1,10
"9278",9278,0,11
"9279",9279,0,11
"9280",9280,0,10
"9281",9281,0,11
"9282",9282,0,11
"9283",9283,1,12
"9284",9284,1,12
"9285",9285,1,12
"9286",9286,2,12
"9287",9287,2,12
"9288",9288,2,12
"9289",9289,2,12
"9290",9290,2,12
"9291",9291,2,12
"9292",9292,2,13
"9293",9293,2,13
"9294",9294,2,12
"9295",9295,2,12
"9296",9296,2,12
"9297",9297,3,12
"9298",9298,3,12
"9299",9299,3,12
"9300",9300,3,12
"9301",9301,3,12
"9302",9302,3,11
"9303",9303,3,11
"9304",9304,3,10
"9305",9305,3,10
"9306",9306,3,10
"9307",9307,3,10
"9308",9308,3,9
"9309",9309,3,9
"9310",9310,3,9
"9311",9311,3,9
"9312",9312,3,9
"9313",9313,3,9
"9314",9314,3,9
"9315",9315,3,9
"9316",9316,3,9
"9317",9317,3,8
"9318",9318,3,8
"9319",9319,3,8
"9320",9320,3,8
"9321",9321,3,8
"9322",9322,3,8
"9323",9323,3,8
"9324",9324,3,8
"9325",9325,2,8
"9326",9326,2,8
"9327",9327,2,8
"9328",9328,2,7
"9329",9329,2,7
"9330",9330,2,7
"9331",9331,2,7
"9332",9332,2,6
"9333",9333,2,6
"9334",9334,2,6
"9335",9335,2,7
"9336",9336,2,7
"9337",9337,2,7
"9338",9338,2,6
"9339",9339,2,6
"9340",9340,2,6
"9341",9341,3,7
"9342",9342,3,7
"9343",9343,3,7
"9344",9344,3,7
"9345",9345,3,6
"9346",9346,3,6
"9347",9347,2,6
"9348",9348,2,7
"9349",9349,2,8
"9350",9350,2,8
"9351",9351,1,8
"9352",9352,1,8
"9353",9353,1,8
"9354",9354,1,8
"9355",9355,1,9
"9356",9356,1,9
"9357",9357,1,9
"9358",9358,1,9
"9359",9359,1,9
"9360",9360,1,9
"9361",9361,1,9
"9362",9362,1,10
"9363",9363,1,9
"9364",9364,1,9
"9365",9365,1,9
"9366",9366,1,9
"9367",9367,1,9
"9368",9368,1,9
"9369",9369,1,9
"9370",9370,2,8
"9371",9371,2,8
"9372",9372,2,8
"9373",9373,2,9
"9374",9374,2,9
"9375",9375,2,9
"9376",9376,1,9
"9377",9377,1,9
"9378",9378,1,9
"9379",9379,0,9
"9380",9380,0,10
"9381",9381,0,10
"9382",9382,1,10
"9383",9383,1,10
"9384",9384,1,10
"9385",9385,1,11
"9386",9386,1,11
"9387",9387,1,11
"9388",9388,1,11
"9389",9389,1,11
"9390",9390,2,11
"9391",9391,2,11
"9392",9392,2,11
"9393",9393,2,11
"9394",9394,2,11
"9395",9395,2,12
"9396",9396,2,12
"9397",9397,3,13
"9398",9398,3,13
"9399",9399,3,13
"9400",9400,3,12
"9401",9401,3,12
"9402",9402,3,12
"9403",9403,3,12
"9404",9404,3,12
"9405",9405,3,12
"9406",9406,3,12
"9407",9407,3,11
"9408",9408,3,11
"9409",9409,3,11
"9410",9410,3,11
"9411",9411,3,11
"9412",9412,3,11
"9413",9413,3,11
"9414",9414,2,11
"9415",9415,3,11
"9416",9416,3,11
"9417",9417,3,10
"9418",9418,3,10
"9419",9419,3,10
"9420",9420,2,10
"9421",9421,2,11
"9422",9422,2,10
"9423",9423,2,9
"9424",9424,2,9
"9425",9425,2,9
"9426",9426,2,9
"9427",9427,2,9
"9428",9428,2,9
"9429",9429,2,9
"9430",9430,2,9
"9431",9431,3,9
"9432",9432,3,9
"9433",9433,4,9
"9434",9434,4,9
"9435",9435,4,9
"9436",9436,4,9
"9437",9437,4,9
"9438",9438,4,9
"9439",9439,4,9
"9440",9440,4,9
"9441",9441,4,9
"9442",9442,4,8
"9443",9443,4,8
"9444",9444,4,7
"9445",9445,4,6
"9446",9446,4,6
"9447",9447,4,6
"9448",9448,4,7
"9449",9449,4,7
"9450",9450,4,8
"9451",9451,4,7
"9452",9452,4,7
"9453",9453,4,7
"9454",9454,4,8
"9455",9455,4,7
"9456",9456,5,7
"9457",9457,5,6
"9458",9458,5,7
"9459",9459,5,7
"9460",9460,6,7
"9461",9461,6,7
"9462",9462,6,7
"9463",9463,5,6
"9464",9464,5,6
"9465",9465,5,6
"9466",9466,5,6
"9467",9467,5,6
"9468",9468,5,6
"9469",9469,5,6
"9470",9470,4,6
"9471",9471,4,7
"9472",9472,4,7
"9473",9473,4,6
"9474",9474,4,6
"9475",9475,3,6
"9476",9476,2,6
"9477",9477,2,6
"9478",9478,2,6
"9479",9479,2,6
"9480",9480,2,5
"9481",9481,3,4
"9482",9482,4,4
"9483",9483,4,5
"9484",9484,4,5
"9485",9485,4,5
"9486",9486,4,6
"9487",9487,4,6
"9488",9488,4,6
"9489",9489,4,5
"9490",9490,4,5
"9491",9491,4,6
"9492",9492,4,6
"9493",9493,4,6
"9494",9494,4,5
"9495",9495,4,5
"9496",9496,4,5
"9497",9497,3,5
"9498",9498,3,5
"9499",9499,3,5
"9500",9500,3,5
"9501",9501,3,5
"9502",9502,3,5
"9503",9503,3,5
"9504",9504,3,5
"9505",9505,3,6
"9506",9506,3,6
"9507",9507,3,6
"9508",9508,3,6
"9509",9509,3,6
"9510",9510,3,5
"9511",9511,3,6
"9512",9512,3,5
"9513",9513,3,5
"9514",9514,3,5
"9515",9515,3,6
"9516",9516,3,6
"9517",9517,3,7
"9518",9518,3,6
"9519",9519,3,7
"9520",9520,3,6
"9521",9521,3,6
"9522",9522,3,7
"9523",9523,3,6
"9524",9524,3,6
"9525",9525,3,6
"9526",9526,3,6
"9527",9527,3,6
"9528",9528,3,6
"9529",9529,3,6
"9530",9530,3,6
"9531",9531,3,5
"9532",9532,3,5
"9533",9533,3,5
"9534",9534,3,5
"9535",9535,3,5
"9536",9536,3,5
"9537",9537,3,4
"9538",9538,3,4
"9539",9539,3,4
"9540",9540,3,4
"9541",9541,3,4
"9542",9542,3,4
"9543",9543,3,4
"9544",9544,3,5
"9545",9545,3,5
"9546",9546,4,5
"9547",9547,4,5
"9548",9548,4,5
"9549",9549,4,5
"9550",9550,3,5
"9551",9551,3,5
"9552",9552,3,5
"9553",9553,3,5
"9554",9554,3,5
"9555",9555,3,4
"9556",9556,3,3
"9557",9557,3,3
"9558",9558,3,3
"9559",9559,3,3
"9560",9560,3,3
"9561",9561,3,3
"9562",9562,3,3
"9563",9563,3,3
"9564",9564,3,3
"9565",9565,3,3
"9566",9566,3,3
"9567",9567,2,3
"9568",9568,2,3
"9569",9569,3,3
"9570",9570,3,3
"9571",9571,3,3
"9572",9572,3,3
"9573",9573,3,3
"9574",9574,3,3
"9575",9575,3,3
"9576",9576,3,3
"9577",9577,3,4
"9578",9578,3,3
"9579",9579,3,2
"9580",9580,3,2
"9581",9581,3,2
"9582",9582,2,2
"9583",9583,2,3
"9584",9584,2,3
"9585",9585,2,4
"9586",9586,2,4
"9587",9587,2,5
"9588",9588,2,5
"9589",9589,2,5
"9590",9590,2,5
"9591",9591,2,5
"9592",9592,2,5
"9593",9593,2,5
"9594",9594,2,5
"9595",9595,2,5
"9596",9596,2,5
"9597",9597,2,5
"9598",9598,2,5
"9599",9599,2,5
"9600",9600,2,5
"9601",9601,2,6
"9602",9602,2,7
"9603",9603,2,7
"9604",9604,2,7
"9605",9605,2,7
"9606",9606,1,6
"9607",9607,1,5
"9608",9608,1,5
"9609",9609,1,5
"9610",9610,1,5
"9611",9611,1,5
"9612",9612,1,5
"9613",9613,2,5
"9614",9614,2,5
"9615",9615,2,4
"9616",9616,2,5
"9617",9617,2,5
"9618",9618,2,4
"9619",9619,2,4
"9620",9620,2,4
"9621",9621,2,3
"9622",9622,2,3
"9623",9623,2,3
"9624",9624,1,2
"9625",9625,1,2
"9626",9626,1,2
"9627",9627,1,2
"9628",9628,1,2
"9629",9629,1,2
"9630",9630,2,2
"9631",9631,3,2
"9632",9632,3,2
"9633",9633,3,2
"9634",9634,3,2
"9635",9635,3,3
"9636",9636,2,3
"9637",9637,2,3
"9638",9638,1,3
"9639",9639,1,3
"9640",9640,1,3
"9641",9641,1,3
"9642",9642,1,3
"9643",9643,0,3
"9644",9644,0,3
"9645",9645,0,3
"9646",9646,0,2
"9647",9647,0,1
"9648",9648,0,1
"9649",9649,0,1
"9650",9650,0,1
"9651",9651,0,1
"9652",9652,0,1
"9653",9653,0,1
"9654",9654,0,2
"9655",9655,0,2
"9656",9656,0,2
"9657",9657,0,2
"9658",9658,0,2
"9659",9659,1,2
"9660",9660,1,1
"9661",9661,1,1
"9662",9662,1,1
"9663",9663,2,1
"9664",9664,2,1
"9665",9665,2,1
"9666",9666,2,1
"9667",9667,2,1
"9668",9668,2,1
"9669",9669,2,1
"9670",9670,2,1
"9671",9671,2,1
"9672",9672,2,1
"9673",9673,2,0
"9674",9674,2,0
"9675",9675,2,0
"9676",9676,2,0
"9677",9677,3,0
"9678",9678,4,0
"9679",9679,4,0
"9680",9680,4,0
"9681",9681,4,0
"9682",9682,4,0
"9683",9683,4,0
"9684",9684,4,0
"9685",9685,4,0
"9686",9686,4,0
"9687",9687,4,0
"9688",9688,3,0
"9689",9689,3,0
"9690",9690,3,0
"9691",9691,3,0
"9692",9692,3,0
"9693",9693,3,0
"9694",9694,3,0
"9695",9695,4,0
"9696",9696,4,0
"9697",9697,4,0
"9698",9698,4,0
"9699",9699,4,0
"9700",9700,4,1
"9701",9701,4,1
"9702",9702,4,1
"9703",9703,4,1
"9704",9704,4,1
"9705",9705,4,1
"9706",9706,4,1
"9707",9707,4,1
"9708",9708,4,1
"9709",9709,4,1
"9710",9710,4,2
"9711",9711,4,1
"9712",9712,3,1
"9713",9713,3,1
"9714",9714,3,1
"9715",9715,3,2
"9716",9716,3,2
"9717",9717,3,2
"9718",9718,2,2
"9719",9719,2,2
"9720",9720,2,2
"9721",9721,2,2
"9722",9722,2,2
"9723",9723,2,2
"9724",9724,2,2
"9725",9725,2,2
"9726",9726,2,2
"9727",9727,2,2
"9728",9728,2,2
"9729",9729,2,2
"9730",9730,3,3
"9731",9731,3,2
"9732",9732,3,2
"9733",9733,4,2
"9734",9734,4,2
"9735",9735,4,2
"9736",9736,4,2
"9737",9737,4,2
"9738",9738,4,3
"9739",9739,5,4
"9740",9740,5,3
"9741",9741,4,3
"9742",9742,5,3
"9743",9743,5,3
"9744",9744,6,3
"9745",9745,6,3
"9746",9746,6,3
"9747",9747,6,3
"9748",9748,6,2
"9749",9749,6,2
"9750",9750,6,2
"9751",9751,6,2
"9752",9752,6,1
"9753",9753,6,1
"9754",9754,6,1
"9755",9755,6,1
"9756",9756,5,1
"9757",9757,6,1
"9758",9758,6,1
"9759",9759,6,1
"9760",9760,6,1
"9761",9761,6,1
"9762",9762,6,1
"9763",9763,6,1
"9764",9764,6,1
"9765",9765,6,1
"9766",9766,6,0
"9767",9767,6,0
"9768",9768,6,0
"9769",9769,6,0
"9770",9770,6,0
"9771",9771,6,0
"9772",9772,6,0
"9773",9773,6,0
"9774",9774,6,0
"9775",9775,6,0
"9776",9776,6,0
"9777",9777,6,0
"9778",9778,6,0
"9779",9779,7,0
"9780",9780,7,0
"9781",9781,7,0
"9782",9782,8,0
"9783",9783,7,0
"9784",9784,7,0
"9785",9785,7,0
"9786",9786,7,1
"9787",9787,7,1
"9788",9788,7,1
"9789",9789,6,1
"9790",9790,5,1
"9791",9791,5,1
"9792",9792,4,1
"9793",9793,4,1
"9794",9794,4,1
"9795",9795,4,1
"9796",9796,4,1
"9797",9797,4,1
"9798",9798,4,2
"9799",9799,4,2
"9800",9800,4,1
"9801",9801,4,1
"9802",9802,4,1
"9803",9803,5,1
"9804",9804,5,1
"9805",9805,5,1
"9806",9806,5,1
"9807",9807,5,1
"9808",9808,5,1
"9809",9809,5,1
"9810",9810,5,1
"9811",9811,5,1
"9812",9812,4,1
"9813",9813,4,2
"9814",9814,4,2
"9815",9815,4,2
"9816",9816,4,2
"9817",9817,3,3
"9818",9818,3,3
"9819",9819,2,3
"9820",9820,2,3
"9821",9821,2,3
"9822",9822,2,3
"9823",9823,2,3
"9824",9824,1,3
"9825",9825,1,3
"9826",9826,1,4
"9827",9827,1,4
"9828",9828,1,4
"9829",9829,1,4
"9830",9830,1,4
"9831",9831,1,4
"9832",9832,1,4
"9833",9833,1,5
"9834",9834,1,5
"9835",9835,1,5
"9836",9836,1,5
"9837",9837,1,5
"9838",9838,0,5
"9839",9839,0,5
"9840",9840,0,5
"9841",9841,0,5
"9842",9842,0,5
"9843",9843,0,5
"9844",9844,0,5
"9845",9845,0,5
"9846",9846,0,5
"9847",9847,0,6
"9848",9848,0,6
"9849",9849,0,6
"9850",9850,0,6
"9851",9851,0,6
"9852",9852,0,5
"9853",9853,0,5
"9854",9854,0,5
"9855",9855,0,5
"9856",9856,0,5
"9857",9857,0,5
"9858",9858,0,5
"9859",9859,0,6
"9860",9860,0,6
"9861",9861,0,6
"9862",9862,0,7
"9863",9863,0,7
"9864",9864,0,7
"9865",9865,0,7
"9866",9866,0,7
"9867",9867,0,7
"9868",9868,0,7
"9869",9869,0,7
"9870",9870,0,6
"9871",9871,0,6
"9872",9872,0,5
"9873",9873,0,4
"9874",9874,0,4
"9875",9875,1,4
"9876",9876,1,4
"9877",9877,1,5
"9878",9878,1,5
"9879",9879,2,5
"9880",9880,2,5
"9881",9881,2,5
"9882",9882,2,5
"9883",9883,2,5
"9884",9884,2,5
"9885",9885,2,5
"9886",9886,1,5
"9887",9887,1,5
"9888",9888,1,5
"9889",9889,1,5
"9890",9890,1,5
"9891",9891,1,5
"9892",9892,1,5
"9893",9893,1,5
"9894",9894,1,5
"9895",9895,1,5
"9896",9896,1,5
"9897",9897,1,5
"9898",9898,1,4
"9899",9899,1,5
"9900",9900,1,5
"9901",9901,1,5
"9902",9902,1,4
"9903",9903,1,3
"9904",9904,1,2
"9905",9905,1,1
"9906",9906,1,1
"9907",9907,1,1
"9908",9908,1,1
"9909",9909,1,1
"9910",9910,1,1
"9911",9911,1,1
"9912",9912,1,1
"9913",9913,1,1
"9914",9914,1,1
"9915",9915,1,1
"9916",9916,1,1
"9917",9917,1,1
"9918",9918,1,1
"9919",9919,1,1
"9920",9920,1,1
"9921",9921,1,1
"9922",9922,1,1
"9923",9923,1,1
"9924",9924,1,1
"9925",9925,1,1
"9926",9926,0,1
"9927",9927,0,1
"9928",9928,0,1
"9929",9929,0,1
"9930",9930,0,1
"9931",9931,1,1
"9932",9932,1,1
"9933",9933,1,1
"9934",9934,1,1
"9935",9935,1,1
"9936",9936,1,1
"9937",9937,1,1
"9938",9938,1,1
"9939",9939,1,1
"9940",9940,1,1
"9941",9941,1,1
"9942",9942,1,1
"9943",9943,1,1
"9944",9944,2,1
"9945",9945,2,0
"9946",9946,1,0
"9947",9947,1,0
"9948",9948,1,0
"9949",9949,1,0
"9950",9950,1,0
"9951",9951,1,0
"9952",9952,1,0
"9953",9953,1,0
"9954",9954,1,0
"9955",9955,1,0
"9956",9956,1,1
"9957",9957,1,1
"9958",9958,1,1
"9959",9959,1,1
"9960",9960,1,1
"9961",9961,1,2
"9962",9962,1,2
"9963",9963,1,2
"9964",9964,1,2
"9965",9965,1,2
"9966",9966,1,2
"9967",9967,1,2
"9968",9968,1,2
"9969",9969,1,2
"9970",9970,1,2
"9971",9971,1,2
"9972",9972,1,2
"9973",9973,1,2
"9974",9974,1,3
"9975",9975,0,3
"9976",9976,0,3
"9977",9977,0,3
"9978",9978,1,4
"9979",9979,1,4
"9980",9980,1,4
"9981",9981,1,4
"9982",9982,1,4
"9983",9983,1,5
"9984",9984,1,5
"9985",9985,1,5
"9986",9986,1,5
"9987",9987,1,5
"9988",9988,0,6
"9989",9989,0,6
"9990",9990,0,6
"9991",9991,0,6
"9992",9992,0,6
"9993",9993,0,6
"9994",9994,0,6
"9995",9995,0,6
"9996",9996,0,6
"9997",9997,1,6
"9998",9998,1,6
"9999",9999,1,6
"10000",10000,1,21
"10001",10001,1,21
"10002",10002,0,21
"10003",10003,1,21
"10004",10004,1,21
"10005",10005,1,21
"10006",10006,1,21
"10007",10007,1,21
"10008",10008,1,21
"10009",10009,1,21
"10010",10010,1,21
"10011",10011,1,21
"10012",10012,1,21
"10013",10013,1,21
"10014",10014,1,21
"10015",10015,1,21
"10016",10016,1,21
"10017",10017,1,21
"10018",10018,1,21
"10019",10019,1,21
"10020",10020,0,21
"10021",10021,0,21
"10022",10022,0,21
"10023",10023,0,21
"10024",10024,0,21
"10025",10025,0,21
"10026",10026,1,21
"10027",10027,1,21
"10028",10028,1,21
"10029",10029,1,21
"10030",10030,1,21
"10031",10031,1,21
"10032",10032,1,20
"10033",10033,2,20
"10034",10034,2,20
"10035",10035,2,20
"10036",10036,2,20
"10037",10037,2,21
"10038",10038,1,21
"10039",10039,1,21
"10040",10040,1,21
"10041",10041,1,21
"10042",10042,1,21
"10043",10043,1,21
"10044",10044,1,21
"10045",10045,1,21
"10046",10046,1,21
"10047",10047,2,21
"10048",10048,2,21
"10049",10049,2,21
"10050",10050,2,21
"10051",10051,2,21
"10052",10052,2,21
"10053",10053,2,21
"10054",10054,1,21
"10055",10055,1,21
"10056",10056,1,21
"10057",10057,1,21
"10058",10058,1,21
"10059",10059,1,21
"10060",10060,1,21
"10061",10061,1,20
"10062",10062,1,20
"10063",10063,1,20
"10064",10064,1,20
"10065",10065,1,21
"10066",10066,1,21
"10067",10067,1,21
"10068",10068,1,20
"10069",10069,1,20
"10070",10070,1,20
"10071",10071,1,20
"10072",10072,1,20
"10073",10073,1,20
"10074",10074,1,20
"10075",10075,1,20
"10076",10076,1,20
"10077",10077,1,20
"10078",10078,1,20
"10079",10079,1,20
"10080",10080,1,20
"10081",10081,1,20
"10082",10082,1,20
"10083",10083,1,20
"10084",10084,1,19
"10085",10085,1,19
"10086",10086,1,19
"10087",10087,1,19
"10088",10088,1,18
"10089",10089,1,18
"10090",10090,0,19
"10091",10091,0,20
"10092",10092,0,20
"10093",10093,0,20
"10094",10094,0,20
"10095",10095,0,20
"10096",10096,0,20
"10097",10097,0,20
"10098",10098,0,20
"10099",10099,0,20
"10100",10100,0,20
"10101",10101,0,21
"10102",10102,0,20
"10103",10103,0,20
"10104",10104,0,19
"10105",10105,0,19
"10106",10106,0,19
"10107",10107,0,19
"10108",10108,0,18
"10109",10109,0,17
"10110",10110,0,17
"10111",10111,0,17
"10112",10112,0,18
"10113",10113,0,18
"10114",10114,0,18
"10115",10115,0,18
"10116",10116,0,18
"10117",10117,0,18
"10118",10118,0,18
"10119",10119,0,18
"10120",10120,0,17
"10121",10121,0,17
"10122",10122,0,17
"10123",10123,0,17
"10124",10124,0,17
"10125",10125,0,17
"10126",10126,0,17
"10127",10127,0,17
"10128",10128,0,18
"10129",10129,0,19
"10130",10130,0,19
"10131",10131,1,19
"10132",10132,1,19
"10133",10133,0,19
"10134",10134,0,19
"10135",10135,0,19
"10136",10136,0,19
"10137",10137,0,19
"10138",10138,0,19
"10139",10139,0,19
"10140",10140,1,19
"10141",10141,1,19
"10142",10142,1,19
"10143",10143,2,19
"10144",10144,1,19
"10145",10145,1,19
"10146",10146,0,19
"10147",10147,0,19
"10148",10148,0,19
"10149",10149,1,19
"10150",10150,1,19
"10151",10151,1,18
"10152",10152,1,18
"10153",10153,1,19
"10154",10154,1,19
"10155",10155,1,19
"10156",10156,1,19
"10157",10157,1,20
"10158",10158,1,20
"10159",10159,1,20
"10160",10160,1,20
"10161",10161,1,20
"10162",10162,2,20
"10163",10163,2,20
"10164",10164,2,20
"10165",10165,2,20
"10166",10166,2,20
"10167",10167,2,20
"10168",10168,2,20
"10169",10169,2,20
"10170",10170,3,20
"10171",10171,3,20
"10172",10172,2,19
"10173",10173,2,19
"10174",10174,3,19
"10175",10175,3,19
"10176",10176,4,19
"10177",10177,5,19
"10178",10178,5,19
"10179",10179,5,19
"10180",10180,5,19
"10181",10181,5,19
"10182",10182,5,19
"10183",10183,5,19
"10184",10184,5,19
"10185",10185,4,19
"10186",10186,4,20
"10187",10187,4,20
"10188",10188,4,20
"10189",10189,4,20
"10190",10190,4,20
"10191",10191,4,20
"10192",10192,4,20
"10193",10193,4,20
"10194",10194,4,20
"10195",10195,4,20
"10196",10196,4,20
"10197",10197,4,20
"10198",10198,4,20
"10199",10199,4,20
"10200",10200,5,20
"10201",10201,5,20
"10202",10202,5,20
"10203",10203,4,20
"10204",10204,4,20
"10205",10205,4,20
"10206",10206,4,20
"10207",10207,4,20
"10208",10208,4,20
"10209",10209,4,20
"10210",10210,4,19
"10211",10211,4,20
"10212",10212,4,20
"10213",10213,5,20
"10214",10214,5,20
"10215",10215,5,20
"10216",10216,5,20
"10217",10217,5,20
"10218",10218,5,20
"10219",10219,6,20
"10220",10220,6,20
"10221",10221,6,20
"10222",10222,6,19
"10223",10223,6,18
"10224",10224,6,18
"10225",10225,7,18
"10226",10226,7,18
"10227",10227,7,18
"10228",10228,7,18
"10229",10229,7,18
"10230",10230,8,18
"10231",10231,7,18
"10232",10232,7,18
"10233",10233,7,18
"10234",10234,7,18
"10235",10235,7,18
"10236",10236,7,18
"10237",10237,7,18
"10238",10238,8,18
"10239",10239,8,18
"10240",10240,8,18
"10241",10241,8,18
"10242",10242,8,18
"10243",10243,8,18
"10244",10244,9,18
"10245",10245,9,18
"10246",10246,9,17
"10247",10247,8,17
"10248",10248,8,17
"10249",10249,8,16
"10250",10250,8,15
"10251",10251,8,15
"10252",10252,8,15
"10253",10253,8,15
"10254",10254,8,14
"10255",10255,9,14
"10256",10256,9,14
"10257",10257,9,14
"10258",10258,10,13
"10259",10259,10,13
"10260",10260,10,13
"10261",10261,10,13
"10262",10262,10,13
"10263",10263,10,13
"10264",10264,10,13
"10265",10265,10,13
"10266",10266,10,12
"10267",10267,10,12
"10268",10268,11,12
"10269",10269,11,12
"10270",10270,10,11
"10271",10271,10,11
"10272",10272,10,11
"10273",10273,10,11
"10274",10274,10,11
"10275",10275,10,10
"10276",10276,10,11
"10277",10277,11,11
"10278",10278,11,11
"10279",10279,11,11
"10280",10280,10,11
"10281",10281,10,11
"10282",10282,11,11
"10283",10283,10,10
"10284",10284,11,9
"10285",10285,10,9
"10286",10286,10,8
"10287",10287,10,8
"10288",10288,10,8
"10289",10289,10,8
"10290",10290,10,8
"10291",10291,9,8
"10292",10292,9,8
"10293",10293,10,8
"10294",10294,10,8
"10295",10295,10,9
"10296",10296,10,10
"10297",10297,10,10
"10298",10298,10,10
"10299",10299,9,10
"10300",10300,10,10
"10301",10301,10,10
"10302",10302,10,11
"10303",10303,10,11
"10304",10304,10,11
"10305",10305,10,10
"10306",10306,10,10
"10307",10307,10,11
"10308",10308,10,11
"10309",10309,11,11
"10310",10310,11,11
"10311",10311,11,11
"10312",10312,10,12
"10313",10313,10,12
"10314",10314,9,12
"10315",10315,9,12
"10316",10316,9,12
"10317",10317,9,12
"10318",10318,9,13
"10319",10319,10,13
"10320",10320,10,13
"10321",10321,9,12
"10322",10322,9,12
"10323",10323,9,12
"10324",10324,9,12
"10325",10325,9,11
"10326",10326,9,11
"10327",10327,9,12
"10328",10328,9,12
"10329",10329,9,13
"10330",10330,9,13
"10331",10331,9,13
"10332",10332,10,14
"10333",10333,10,14
"10334",10334,10,14
"10335",10335,10,13
"10336",10336,10,13
"10337",10337,10,14
"10338",10338,10,14
"10339",10339,10,15
"10340",10340,10,14
"10341",10341,10,13
"10342",10342,10,13
"10343",10343,10,14
"10344",10344,10,13
"10345",10345,10,13
"10346",10346,10,13
"10347",10347,10,12
"10348",10348,10,13
"10349",10349,10,13
"10350",10350,10,13
"10351",10351,10,14
"10352",10352,10,15
"10353",10353,10,15
"10354",10354,10,15
"10355",10355,10,15
"10356",10356,10,15
"10357",10357,10,15
"10358",10358,10,15
"10359",10359,11,15
"10360",10360,11,15
"10361",10361,11,15
"10362",10362,11,15
"10363",10363,11,15
"10364",10364,10,15
"10365",10365,10,15
"10366",10366,10,16
"10367",10367,10,16
"10368",10368,10,16
"10369",10369,10,16
"10370",10370,10,16
"10371",10371,11,17
"10372",10372,11,17
"10373",10373,11,17
"10374",10374,11,17
"10375",10375,11,17
"10376",10376,11,16
"10377",10377,10,17
"10378",10378,11,17
"10379",10379,11,16
"10380",10380,11,16
"10381",10381,11,17
"10382",10382,11,17
"10383",10383,11,17
"10384",10384,11,17
"10385",10385,11,17
"10386",10386,11,17
"10387",10387,11,17
"10388",10388,11,18
"10389",10389,11,18
"10390",10390,11,18
"10391",10391,11,18
"10392",10392,11,18
"10393",10393,11,18
"10394",10394,11,18
"10395",10395,11,18
"10396",10396,11,18
"10397",10397,11,19
"10398",10398,11,19
"10399",10399,11,19
"10400",10400,11,19
"10401",10401,11,19
"10402",10402,11,19
"10403",10403,11,19
"10404",10404,11,19
