"","Timepoints","Equilibrium"
"1325",1325,6
"1326",1326,6
"1327",1327,6
"1328",1328,6
"1329",1329,5
"1330",1330,6
"1331",1331,6
"1332",1332,5
"1333",1333,5
"1334",1334,5
"1335",1335,5
"1336",1336,4
"1337",1337,4
"1338",1338,5
"1339",1339,5
"1340",1340,5
"1341",1341,5
"1342",1342,5
"1343",1343,5
"1344",1344,5
"1345",1345,5
"1346",1346,5
"1347",1347,6
"1348",1348,5
"1349",1349,5
"1350",1350,5
"1351",1351,5
"1352",1352,5
"1353",1353,4
"1354",1354,3
"1355",1355,4
"1356",1356,4
"1357",1357,3
"1358",1358,3
"1359",1359,3
"1360",1360,3
"1361",1361,4
"1362",1362,4
"1363",1363,4
"1364",1364,4
"1365",1365,3
"1366",1366,4
"1367",1367,3
"1368",1368,4
"1369",1369,4
"1370",1370,5
"1371",1371,4
"1372",1372,4
"1373",1373,4
"1374",1374,5
"1375",1375,5
"1376",1376,5
"1377",1377,5
"1378",1378,4
"1379",1379,4
"1380",1380,4
"1381",1381,4
"1382",1382,4
"1383",1383,4
"1384",1384,4
"1385",1385,4
"1386",1386,5
"1387",1387,5
"1388",1388,5
"1389",1389,5
"1390",1390,6
"1391",1391,6
"1392",1392,5
"1393",1393,5
"1394",1394,5
"1395",1395,5
"1396",1396,5
"1397",1397,5
"1398",1398,6
"1399",1399,6
"1400",1400,5
"1401",1401,5
"1402",1402,6
"1403",1403,7
"1404",1404,7
"1405",1405,7
"1406",1406,8
"1407",1407,8
"1408",1408,8
"1409",1409,8
"1410",1410,8
"1411",1411,8
"1412",1412,8
"1413",1413,7
"1414",1414,7
"1415",1415,7
"1416",1416,7
"1417",1417,7
"1418",1418,7
"1419",1419,7
"1420",1420,8
"1421",1421,8
"1422",1422,7
"1423",1423,7
"1424",1424,7
"1425",1425,7
"1426",1426,6
"1427",1427,7
"1428",1428,7
"1429",1429,7
"1430",1430,7
"1431",1431,7
"1432",1432,7
"1433",1433,7
"1434",1434,7
"1435",1435,7
"1436",1436,7
"1437",1437,7
"1438",1438,7
"1439",1439,7
"1440",1440,7
"1441",1441,7
"1442",1442,7
"1443",1443,7
"1444",1444,7
"1445",1445,6
"1446",1446,6
"1447",1447,6
"1448",1448,6
"1449",1449,5
"1450",1450,5
"1451",1451,5
"1452",1452,5
"1453",1453,5
"1454",1454,5
"1455",1455,5
"1456",1456,6
"1457",1457,5
"1458",1458,5
"1459",1459,5
"1460",1460,5
"1461",1461,5
"1462",1462,5
"1463",1463,5
"1464",1464,5
"1465",1465,5
"1466",1466,5
"1467",1467,5
"1468",1468,5
"1469",1469,5
"1470",1470,6
"1471",1471,6
"1472",1472,6
"1473",1473,6
"1474",1474,6
"1475",1475,6
"1476",1476,6
"1477",1477,7
"1478",1478,7
"1479",1479,7
"1480",1480,7
"1481",1481,7
"1482",1482,7
"1483",1483,7
"1484",1484,8
